-20.0 2000.00 1.978722529164489e-05
-20.0 2010.00 1.978722448656692e-05
-20.0 2020.00 1.978722312488683e-05
-20.0 2030.00 1.978722146780453e-05
-20.0 2040.00 1.978721981317239e-05
-20.0 2050.00 1.978721842010788e-05
-20.0 2060.00 1.978721739406306e-05
-20.0 2070.00 1.978721677130601e-05
-20.0 2080.00 1.978721637356724e-05
-20.0 2090.00 1.978721608868744e-05
-20.0 2100.00 1.978721576475518e-05
-20.0 2110.00 1.978721532712321e-05
-20.0 2120.00 1.978721476060366e-05
-20.0 2130.00 1.978721414862073e-05
-20.0 2140.00 1.978721356882919e-05
-20.0 2150.00 1.978721312003733e-05
-20.0 2160.00 1.978721289423624e-05
-20.0 2170.00 1.978721291468042e-05
-20.0 2180.00 1.978721317204951e-05
-20.0 2190.00 1.978721361087017e-05
-20.0 2200.00 1.978721409850319e-05
-20.0 2210.00 1.978721455718635e-05
-20.0 2220.00 1.978721484793097e-05
-20.0 2230.00 1.978721496192984e-05
-20.0 2240.00 1.978721484878356e-05
-20.0 2250.00 1.978721459149159e-05
-20.0 2260.00 1.978721430068648e-05
-20.0 2270.00 1.978721406247906e-05
-20.0 2280.00 1.978721403048136e-05
-20.0 2290.00 1.978721422810543e-05
-20.0 2300.00 1.978721464088073e-05
-20.0 2310.00 1.978721516510277e-05
-20.0 2320.00 1.978721563989089e-05
-20.0 2330.00 1.978721598242383e-05
-20.0 2340.00 1.978721608006914e-05
-20.0 2350.00 1.978721600733928e-05
-20.0 2360.00 1.978721585357097e-05
-20.0 2370.00 1.978721572874441e-05
-20.0 2380.00 1.978721570275454e-05
-20.0 2390.00 1.978721582662331e-05
-20.0 2400.00 1.978721602489918e-05
-20.0 2410.00 1.978721621303424e-05
-20.0 2420.00 1.978721634724171e-05
-20.0 2430.00 1.978721641665438e-05
-20.0 2440.00 1.978721643494802e-05
-20.0 2450.00 1.978721647913878e-05
-20.0 2460.00 1.978721659852144e-05
-20.0 2470.00 1.978721674758360e-05
-20.0 2480.00 1.978721691350326e-05
-20.0 2490.00 1.978721706025948e-05
-20.0 2500.00 1.978721717539577e-05
-20.0 2510.00 1.978721725270958e-05
