-20.0 2000.00 5.206123521951261e-06
-20.0 2010.00 6.316049765973585e-06
-20.0 2020.00 7.297490806910432e-06
-20.0 2030.00 8.156758203447227e-06
-20.0 2040.00 8.900163514269400e-06
-20.0 2050.00 9.534018298062376e-06
-20.0 2060.00 1.006463411351158e-05
-20.0 2070.00 1.049832251930245e-05
-20.0 2080.00 1.084139507412040e-05
-20.0 2090.00 1.110016333665086e-05
-20.0 2100.00 1.128093886557927e-05
-20.0 2110.00 1.139003321959103e-05
-20.0 2120.00 1.143375795737160e-05
-20.0 2130.00 1.141842463760638e-05
-20.0 2140.00 1.135034481898080e-05
-20.0 2150.00 1.123583006018031e-05
-20.0 2160.00 1.108119191989031e-05
-20.0 2170.00 1.089274195679624e-05
-20.0 2180.00 1.067679172958353e-05
-20.0 2190.00 1.043965279693760e-05
-20.0 2200.00 1.018763671754388e-05
-20.0 2210.00 9.927055050087800e-06
-20.0 2220.00 9.664219353254779e-06
-20.0 2230.00 9.405441185730251e-06
-20.0 2240.00 9.157032106199641e-06
-20.0 2250.00 8.925303673348373e-06
-20.0 2260.00 8.716567445861874e-06
-20.0 2270.00 8.537134982425580e-06
-20.0 2280.00 8.393316041064093e-06
-20.0 2290.00 8.288506488574183e-06
-20.0 2300.00 8.217265111181210e-06
-20.0 2310.00 8.172481735753372e-06
-20.0 2320.00 8.147046189158853e-06
-20.0 2330.00 8.133848298265840e-06
-20.0 2340.00 8.125777889942530e-06
-20.0 2350.00 8.115725446030244e-06
-20.0 2360.00 8.097158306794862e-06
-20.0 2370.00 8.065178379192949e-06
-20.0 2380.00 8.015175087670720e-06
-20.0 2390.00 7.942537856674400e-06
-20.0 2400.00 7.842656110650218e-06
-20.0 2410.00 7.710919274044389e-06
-20.0 2420.00 7.542724914240859e-06
-20.0 2430.00 7.337873251316986e-06
-20.0 2440.00 7.107828057274699e-06
-20.0 2450.00 6.865962660710349e-06
-20.0 2460.00 6.625650390220286e-06
-20.0 2470.00 6.400264574400857e-06
-20.0 2480.00 6.203178541848412e-06
-20.0 2490.00 6.047749703918578e-06
-20.0 2500.00 5.941598397225523e-06
-20.0 2510.00 5.878125479326042e-06
-20.0 2520.00 5.848566691790774e-06
-20.0 2530.00 5.844157776190353e-06
-20.0 2540.00 5.856134474095418e-06
-20.0 2550.00 5.875732527076607e-06
-20.0 2560.00 5.894201045665979e-06
-20.0 2570.00 5.906199348344021e-06
-20.0 2580.00 5.914299820972385e-06
-20.0 2590.00 5.922194369376194e-06
-20.0 2600.00 5.933574899380564e-06
-20.0 2610.00 5.952133316810617e-06
-20.0 2620.00 5.981561527491469e-06
-20.0 2630.00 6.025535612416427e-06
-20.0 2640.00 6.084742691340882e-06
-20.0 2650.00 6.153372433835412e-06
-20.0 2660.00 6.224761314422988e-06
-20.0 2670.00 6.292245807626581e-06
-20.0 2680.00 6.349162387969164e-06
-20.0 2690.00 6.388847529973713e-06
-20.0 2700.00 6.404630908448636e-06
-20.0 2710.00 6.388857075956217e-06
-20.0 2720.00 6.331863118928994e-06
-20.0 2730.00 6.223741762457393e-06
-20.0 2740.00 6.054585731631853e-06
-20.0 2750.00 5.814487751542812e-06
-20.0 2760.00 5.493540547280696e-06
-20.0 2770.00 5.081854737880306e-06
-20.0 2780.00 4.571586310291816e-06
-20.0 2790.00 3.958800802706997e-06
-20.0 2800.00 3.240004285826164e-06
-20.0 2810.00 2.411702830349638e-06
-20.0 2820.00 1.470402506977738e-06
-20.0 2830.00 4.126093864107845e-07
-20.0 2840.00 -7.650793857370536e-07
-20.0 2850.00 -2.057662104252412e-06
-20.0 2860.00 -3.445060160069969e-06
-20.0 2870.00 -4.905624797852102e-06
-20.0 2880.00 -6.417707262261192e-06
-20.0 2890.00 -7.959658797959617e-06
-20.0 2900.00 -9.509830649609758e-06
-20.0 2910.00 -1.104544103884870e-05
-20.0 2920.00 -1.245767270016557e-05
-20.0 2930.00 -1.349278404784032e-05
-20.0 2940.00 -1.388310922592853e-05
-20.0 2950.00 -1.336098237848576e-05
-20.0 2960.00 -1.165873764956755e-05
-20.0 2970.00 -8.508709183229493e-06
-20.0 2980.00 -3.647665064890622e-06
-20.0 2990.00 2.906114971880331e-06
-20.0 3000.00 1.068886935591169e-05
-20.0 3010.00 1.919742711518844e-05
-20.0 3020.00 2.792861727769556e-05
-20.0 3030.00 3.637926887141806e-05
-20.0 3040.00 4.404621092434090e-05
-20.0 3050.00 5.042953572130347e-05
-20.0 3060.00 5.520493454087417e-05
-20.0 3070.00 5.830925879973569e-05
-20.0 3080.00 5.970058510404245e-05
-20.0 3090.00 5.933699005994882e-05
-20.0 3100.00 5.717655027360925e-05
-20.0 3110.00 5.317734235117810e-05
-20.0 3120.00 4.730438210396196e-05
-20.0 3130.00 3.984286968841783e-05
-20.0 3140.00 3.152571274810130e-05
-20.0 3150.00 2.311916472124821e-05
-20.0 3160.00 1.538947904609441e-05
-20.0 3170.00 9.102909160875746e-06
-20.0 3180.00 5.025708503828075e-06
-20.0 3190.00 3.906433900894623e-06
-20.0 3200.00 5.786397229833631e-06
-20.0 3210.00 9.776856678800721e-06
-20.0 3220.00 1.492576173298892e-05
-20.0 3230.00 2.028106187759126e-05
-20.0 3240.00 2.489070659780075e-05
-20.0 3250.00 2.780264537881044e-05
-20.0 3260.00 2.809647277291591e-05
-20.0 3270.00 2.595682668814732e-05
-20.0 3280.00 2.293535549983408e-05
-20.0 3290.00 2.066849053486224e-05
-20.0 3300.00 2.079266312011782e-05
-20.0 3310.00 2.494430458248688e-05
-20.0 3320.00 3.475984624885540e-05
-20.0 3330.00 5.182329814257388e-05
-20.0 3340.00 7.610688525342781e-05
-20.0 3350.00 1.057068010629708e-04
-20.0 3360.00 1.386135863191110e-04
-20.0 3370.00 1.728177817697560e-04
-20.0 3380.00 2.063099281628142e-04
-20.0 3390.00 2.370805662461934e-04
-20.0 3400.00 2.631677169537923e-04
-20.0 3410.00 2.839035152338494e-04
-20.0 3420.00 3.000375457670770e-04
-20.0 3430.00 3.123916046620564e-04
-20.0 3440.00 3.217874880273686e-04
-20.0 3450.00 3.290469919715949e-04
-20.0 3460.00 3.349919126033162e-04
-20.0 3470.00 3.404253759152903e-04
-20.0 3480.00 3.456967077629443e-04
-20.0 3490.00 3.506874569814235e-04
-20.0 3500.00 3.552577061070629e-04
-20.0 3510.00 3.592675376761971e-04
-20.0 3520.00 3.625770342251612e-04
-20.0 3530.00 3.650462782902898e-04
-20.0 3540.00 3.665439858458478e-04
-20.0 3550.00 3.671270060839024e-04
-20.0 3560.00 3.670347001121863e-04
-20.0 3570.00 3.665139378916123e-04
-20.0 3580.00 3.658115893830934e-04
