-20.0 2000.00 -1.423556660830904e-06
-20.0 2010.00 -1.423556660829415e-06
-20.0 2020.00 -1.423556660827690e-06
-20.0 2030.00 -1.423556660826439e-06
-20.0 2040.00 -1.423556660826976e-06
-20.0 2050.00 -1.423556660829306e-06
-20.0 2060.00 -1.423556660833008e-06
-20.0 2070.00 -1.423556660837475e-06
-20.0 2080.00 -1.423556660840463e-06
-20.0 2090.00 -1.423556660841446e-06
-20.0 2100.00 -1.423556660839835e-06
-20.0 2110.00 -1.423556660836076e-06
-20.0 2120.00 -1.423556660831325e-06
-20.0 2130.00 -1.423556660827548e-06
-20.0 2140.00 -1.423556660826414e-06
-20.0 2150.00 -1.423556660829274e-06
-20.0 2160.00 -1.423556660837339e-06
-20.0 2170.00 -1.423556660850364e-06
-20.0 2180.00 -1.423556660867801e-06
-20.0 2190.00 -1.423556660888300e-06
-20.0 2200.00 -1.423556660909528e-06
-20.0 2210.00 -1.423556660930052e-06
-20.0 2220.00 -1.423556660947622e-06
-20.0 2230.00 -1.423556660962151e-06
-20.0 2240.00 -1.423556660972917e-06
-20.0 2250.00 -1.423556660981206e-06
-20.0 2260.00 -1.423556660988870e-06
-20.0 2270.00 -1.423556660996933e-06
-20.0 2280.00 -1.423556661007901e-06
-20.0 2290.00 -1.423556661021762e-06
-20.0 2300.00 -1.423556661038070e-06
-20.0 2310.00 -1.423556661054553e-06
-20.0 2320.00 -1.423556661067948e-06
-20.0 2330.00 -1.423556661075951e-06
-20.0 2340.00 -1.423556661075510e-06
-20.0 2350.00 -1.423556661066534e-06
-20.0 2360.00 -1.423556661049400e-06
-20.0 2370.00 -1.423556661025391e-06
-20.0 2380.00 -1.423556660996409e-06
-20.0 2390.00 -1.423556660965304e-06
-20.0 2400.00 -1.423556660934614e-06
-20.0 2410.00 -1.423556660908011e-06
-20.0 2420.00 -1.423556660890869e-06
-20.0 2430.00 -1.423556660889512e-06
-20.0 2440.00 -1.423556660910931e-06
-20.0 2450.00 -1.423556660963000e-06
-20.0 2460.00 -1.423556661051538e-06
-20.0 2470.00 -1.423556661181173e-06
-20.0 2480.00 -1.423556661354973e-06
-20.0 2490.00 -1.423556661573146e-06
-20.0 2500.00 -1.423556661834485e-06
-20.0 2510.00 -1.423556662133288e-06
-20.0 2520.00 -1.423556662458430e-06
-20.0 2530.00 -1.423556662793330e-06
-20.0 2540.00 -1.423556663121144e-06
-20.0 2550.00 -1.423556663413482e-06
-20.0 2560.00 -1.423556663650808e-06
-20.0 2570.00 -1.423556663815752e-06
-20.0 2580.00 -1.423556663900024e-06
