  0.0    1000.00   .9777890E-20
  0.0    1010.00   .9777890E-20
  0.0    1020.00   .9777890E-20
  0.0    1030.00   .9777890E-20
  0.0    1040.00   .9777890E-20
  0.0    1050.00   .9777890E-20
  0.0    1060.00   .9777890E-20
  0.0    1070.00   .9777890E-20
  0.0    1080.00   .9777890E-20
  0.0    1090.00   .9777890E-20
  0.0    1100.00   .9777890E-20
  0.0    1110.00   .9777890E-20
  0.0    1120.00   .9777890E-20
  0.0    1130.00   .9777890E-20
  0.0    1140.00   .9777890E-20
  0.0    1150.00   .9777890E-20
  0.0    1160.00   .9777890E-20
  0.0    1170.00   .9777890E-20
  0.0    1180.00   .9777890E-20
  0.0    1190.00   .9777890E-20
  0.0    1200.00   .9777890E-20
  0.0    1210.00   .9777890E-20
  0.0    1220.00   .9777890E-20
  0.0    1230.00   .9777890E-20
  0.0    1240.00   .9777890E-20
  0.0    1250.00   .9777890E-20
  0.0    1260.00   .9777890E-20
  0.0    1270.00   .9777890E-20
  0.0    1280.00   .9777890E-20
  0.0    1290.00   .9777890E-20
  0.0    1300.00   .9777890E-20
  0.0    1310.00   .9777890E-20
  0.0    1320.00   .9777890E-20
  0.0    1330.00   .9777890E-20
  0.0    1340.00   .9777890E-20
  0.0    1350.00   .9777890E-20
  0.0    1360.00   .9777890E-20
  0.0    1370.00   .9777890E-20
  0.0    1380.00   .9777890E-20
  0.0    1390.00   .9777890E-20
  0.0    1400.00   .9777890E-20
  0.0    1410.00   .9777890E-20
  0.0    1420.00   .9777890E-20
  0.0    1430.00   .9777890E-20
  0.0    1440.00   .9777890E-20
  0.0    1450.00   .9777890E-20
  0.0    1460.00   .9777890E-20
  0.0    1470.00   .9777890E-20
  0.0    1480.00   .9777890E-20
  0.0    1490.00   .9777890E-20
  0.0    1500.00   .9777890E-20
  0.0    1510.00   .9777890E-20
  0.0    1520.00   .9777890E-20
  0.0    1530.00   .9777890E-20
  0.0    1540.00   .9777890E-20
  0.0    1550.00   .9777890E-20
  0.0    1560.00   .9777890E-20
  0.0    1570.00   .9777890E-20
  0.0    1580.00   .9777890E-20
  0.0    1590.00   .9777890E-20
  0.0    1600.00   .9777890E-20
  0.0    1610.00   .9777890E-20
  0.0    1620.00   .9777890E-20
  0.0    1630.00   .9777890E-20
  0.0    1640.00   .9777890E-20
  0.0    1650.00   .9777890E-20
  0.0    1660.00   .9777890E-20
  0.0    1670.00   .9777890E-20
  0.0    1680.00   .9777890E-20
  0.0    1690.00   .9777890E-20
  0.0    1700.00   .9777890E-20
  0.0    1710.00   .9777890E-20
  0.0    1720.00   .9777890E-20
  0.0    1730.00   .9777890E-20
  0.0    1740.00   .9777890E-20
  0.0    1750.00   .9777890E-20
  0.0    1760.00   .9777890E-20
  0.0    1770.00   .9777890E-20
  0.0    1780.00   .9777890E-20
  0.0    1790.00   .9777890E-20
  0.0    1800.00   .9777890E-20
  0.0    1810.00   .9777890E-20
  0.0    1820.00   .9777890E-20
  0.0    1830.00   .9777890E-20
  0.0    1840.00   .9777890E-20
  0.0    1850.00   .9777890E-20
  0.0    1860.00   .9777890E-20
  0.0    1870.00   .9777890E-20
  0.0    1880.00   .9777890E-20
  0.0    1890.00   .9777890E-20
  0.0    1900.00   .9777890E-20
  0.0    1910.00   .9777890E-20
  0.0    1920.00   .9777890E-20
  0.0    1930.00   .9777890E-20
  0.0    1940.00   .9777890E-20
  0.0    1950.00   .9777890E-20
  0.0    1960.00   .9777890E-20
  0.0    1970.00   .9777890E-20
  0.0    1980.00   .9777890E-20
  0.0    1990.00   .9777890E-20
  0.0    2000.00   .9777890E-20
  0.0    2010.00   .9777890E-20
  0.0    2020.00   .9777890E-20
  0.0    2030.00   .9777890E-20
  0.0    2040.00   .9777890E-20
  0.0    2050.00   .9777890E-20
  0.0    2060.00   .9777890E-20
  0.0    2070.00   .9777890E-20
  0.0    2080.00   .9777890E-20
  0.0    2090.00   .9777890E-20
  0.0    2100.00   .9777890E-20
  0.0    2110.00   .9777890E-20
  0.0    2120.00   .9777890E-20
  0.0    2130.00   .9777890E-20
  0.0    2140.00   .9777890E-20
  0.0    2150.00   .9777890E-20
  0.0    2160.00   .9777890E-20
  0.0    2170.00   .9777890E-20
  0.0    2180.00   .9777890E-20
  0.0    2190.00   .9777890E-20
  0.0    2200.00   .9777890E-20
  0.0    2210.00   .9777890E-20
  0.0    2220.00   .9777890E-20
  0.0    2230.00   .9777890E-20
  0.0    2240.00   .9777890E-20
  0.0    2250.00   .9777890E-20
  0.0    2260.00   .9777890E-20
  0.0    2270.00   .9777890E-20
  0.0    2280.00   .9777890E-20
  0.0    2290.00   .9777890E-20
  0.0    2300.00   .9777890E-20
  0.0    2310.00   .9777890E-20
  0.0    2320.00   .9777890E-20
  0.0    2330.00   .9777890E-20
  0.0    2340.00   .9777890E-20
  0.0    2350.00   .9777890E-20
  0.0    2360.00   .9777890E-20
  0.0    2370.00   .9777890E-20
  0.0    2380.00   .9777890E-20
  0.0    2390.00   .9777890E-20
  0.0    2400.00   .9777890E-20
  0.0    2410.00   .9777890E-20
  0.0    2420.00   .9777890E-20
  0.0    2430.00   .9777890E-20
  0.0    2440.00   .9777890E-20
  0.0    2450.00   .9777890E-20
  0.0    2460.00   .9777890E-20
  0.0    2470.00   .9777890E-20
  0.0    2480.00   .9777890E-20
  0.0    2490.00   .9777890E-20
  0.0    2500.00   .9777890E-20
  0.0    2510.00   .9777890E-20
  0.0    2520.00   .9777890E-20
  0.0    2530.00   .9777890E-20
  0.0    2540.00   .9777890E-20
  0.0    2550.00   .9777890E-20
  0.0    2560.00   .9777890E-20
  0.0    2570.00   .9777890E-20
  0.0    2580.00   .9777890E-20
  0.0    2590.00   .9777890E-20
  0.0    2600.00   .9777890E-20
  0.0    2610.00   .9777890E-20
  0.0    2620.00   .9777890E-20
  0.0    2630.00   .9777890E-20
  0.0    2640.00   .9777890E-20
  0.0    2650.00   .9777890E-20
  0.0    2660.00   .9777890E-20
  0.0    2670.00   .9777890E-20
  0.0    2680.00   .9777890E-20
  0.0    2690.00   .9777890E-20
  0.0    2700.00   .9777890E-20
  0.0    2710.00   .9777890E-20
  0.0    2720.00   .9777890E-20
  0.0    2730.00   .9777890E-20
  0.0    2740.00   .9777890E-20
  0.0    2750.00   .9777890E-20
  0.0    2760.00   .9777890E-20
  0.0    2770.00   .9777890E-20
  0.0    2780.00   .9777890E-20
  0.0    2790.00   .9777890E-20
  0.0    2800.00   .9777890E-20
  0.0    2810.00   .9777890E-20
  0.0    2820.00   .9777890E-20
  0.0    2830.00   .9777890E-20
  0.0    2840.00   .9777890E-20
  0.0    2850.00   .9777890E-20
  0.0    2860.00   .9777890E-20
  0.0    2870.00   .9777890E-20
  0.0    2880.00   .9777890E-20
  0.0    2890.00   .9777890E-20
  0.0    2900.00   .9777890E-20
  0.0    2910.00   .9777890E-20
  0.0    2920.00   .9777890E-20
  0.0    2930.00   .9777890E-20
  0.0    2940.00   .9777890E-20
  0.0    2950.00   .9777890E-20
  0.0    2960.00   .9777890E-20
  0.0    2970.00   .9777890E-20
  0.0    2980.00   .9777890E-20
  0.0    2990.00   .9777890E-20
  0.0    3000.00   .9777890E-20
  0.0    3010.00   .9777890E-20
  0.0    3020.00   .9777890E-20
  0.0    3030.00   .9777890E-20
  0.0    3040.00   .9777890E-20
  0.0    3050.00   .9777890E-20
  0.0    3060.00   .9777890E-20
  0.0    3070.00   .9777890E-20
  0.0    3080.00   .9777890E-20
  0.0    3090.00   .9777890E-20
  0.0    3100.00   .9777890E-20
  0.0    3110.00   .9777890E-20
  0.0    3120.00   .9777890E-20
  0.0    3130.00   .9777890E-20
  0.0    3140.00   .9777890E-20
  0.0    3150.00   .9777890E-20
  0.0    3160.00   .9777890E-20
  0.0    3170.00   .9777890E-20
  0.0    3180.00   .9777890E-20
  0.0    3190.00   .9777890E-20
  0.0    3200.00   .9777890E-20
  0.0    3210.00   .9777890E-20
  0.0    3220.00   .9777890E-20
  0.0    3230.00   .9777890E-20
  0.0    3240.00   .9777890E-20
  0.0    3250.00   .9777890E-20
  0.0    3260.00   .9777890E-20
  0.0    3270.00   .9777890E-20
  0.0    3280.00   .9777890E-20
  0.0    3290.00   .9777890E-20
  0.0    3300.00   .9777890E-20
  0.0    3310.00   .9777890E-20
  0.0    3320.00   .9777890E-20
  0.0    3330.00   .9777890E-20
  0.0    3340.00   .9777890E-20
  0.0    3350.00   .9777890E-20
  0.0    3360.00   .9777890E-20
  0.0    3370.00   .9777890E-20
  0.0    3380.00   .9777890E-20
  0.0    3390.00   .9777890E-20
  0.0    3400.00   .9777890E-20
  0.0    3410.00   .9777890E-20
  0.0    3420.00   .9777890E-20
  0.0    3430.00   .9777890E-20
  0.0    3440.00   .9777890E-20
  0.0    3450.00   .9777890E-20
  0.0    3460.00   .9777890E-20
  0.0    3470.00   .9777890E-20
  0.0    3480.00   .9777890E-20
  0.0    3490.00   .9777890E-20
  0.0    3500.00   .9777890E-20
  0.0    3510.00   .9777890E-20
  0.0    3520.00   .9777890E-20
  0.0    3530.00   .9777890E-20
  0.0    3540.00   .9777890E-20
  0.0    3550.00   .9777890E-20
  0.0    3560.00   .9777890E-20
  0.0    3570.00   .9777890E-20
  0.0    3580.00   .9777890E-20
  0.0    3590.00   .9777890E-20
  0.0    3600.00   .9777890E-20
  0.0    3610.00   .9777890E-20
  0.0    3620.00   .9777890E-20
  0.0    3630.00   .9777890E-20
  0.0    3640.00   .9777890E-20
  0.0    3650.00   .9777890E-20
  0.0    3660.00   .9777890E-20
  0.0    3670.00   .9777890E-20
  0.0    3680.00   .9777890E-20
  0.0    3690.00   .9777890E-20
  0.0    3700.00   .9777890E-20
  0.0    3710.00   .9777890E-20
  0.0    3720.00   .9777890E-20
  0.0    3730.00   .9777890E-20
  0.0    3740.00   .9777890E-20
  0.0    3750.00   .9777890E-20
  0.0    3760.00   .9777890E-20
  0.0    3770.00   .9777890E-20
  0.0    3780.00   .9777890E-20
  0.0    3790.00   .9777890E-20
  0.0    3800.00   .9777890E-20
  0.0    3810.00   .9777890E-20
  0.0    3820.00   .9777890E-20
  0.0    3830.00   .9777890E-20
  0.0    3840.00   .9777890E-20
  0.0    3850.00   .9777890E-20
  0.0    3860.00   .9777890E-20
  0.0    3870.00   .9777890E-20
  0.0    3880.00   .9777890E-20
  0.0    3890.00   .9777890E-20
  0.0    3900.00   .9777890E-20
  0.0    3910.00   .9777890E-20
  0.0    3920.00   .9777890E-20
  0.0    3930.00   .9777890E-20
  0.0    3940.00   .9777890E-20
  0.0    3950.00   .9777890E-20
