-20.0 2000.00 6.263940075402547e-06
-20.0 2010.00 7.849903504837226e-06
-20.0 2020.00 9.254354994864457e-06
-20.0 2030.00 1.048597682671603e-05
-20.0 2040.00 1.155345128162376e-05
-20.0 2050.00 1.246546064081942e-05
-20.0 2060.00 1.323068718553482e-05
-20.0 2070.00 1.385781319700177e-05
-20.0 2080.00 1.435552095645204e-05
-20.0 2090.00 1.473249274511745e-05
-20.0 2100.00 1.499741084422978e-05
-20.0 2110.00 1.515895753502084e-05
-20.0 2120.00 1.522581509872243e-05
-20.0 2130.00 1.520666581656633e-05
-20.0 2140.00 1.511019196978434e-05
-20.0 2150.00 1.494507583960828e-05
-20.0 2160.00 1.471999970726992e-05
-20.0 2170.00 1.444364585400107e-05
-20.0 2180.00 1.412469656103353e-05
-20.0 2190.00 1.377183410959909e-05
-20.0 2200.00 1.339374078092956e-05
-20.0 2210.00 1.299909885625671e-05
-20.0 2220.00 1.259659061681236e-05
-20.0 2230.00 1.219489834382831e-05
-20.0 2240.00 1.180270431853634e-05
-20.0 2250.00 1.142869082216826e-05
-20.0 2260.00 1.108154013595586e-05
-20.0 2270.00 1.076993454113094e-05
-20.0 2280.00 1.050255383271513e-05
-20.0 2290.00 1.028405453498284e-05
-20.0 2300.00 1.010689162967520e-05
-20.0 2310.00 9.961215731336696e-06
-20.0 2320.00 9.837177454511815e-06
-20.0 2330.00 9.724927413745045e-06
-20.0 2340.00 9.614616223580877e-06
-20.0 2350.00 9.496396179550529e-06
-20.0 2360.00 9.361900082721725e-06
-20.0 2370.00 9.206955845011505e-06
-20.0 2380.00 9.028129291171613e-06
-20.0 2390.00 8.821986245953798e-06
-20.0 2400.00 8.585092534109813e-06
-20.0 2410.00 8.314013980391399e-06
-20.0 2420.00 8.005322188625213e-06
-20.0 2430.00 7.658713342559852e-06
-20.0 2440.00 7.282161294590484e-06
-20.0 2450.00 6.884995116933199e-06
-20.0 2460.00 6.476543881804082e-06
-20.0 2470.00 6.066136661419222e-06
-20.0 2480.00 5.663102527994707e-06
-20.0 2490.00 5.276762578619149e-06
-20.0 2500.00 4.913563423327595e-06
-20.0 2510.00 4.572827186193013e-06
-20.0 2520.00 4.252791187943089e-06
-20.0 2530.00 3.951692749305501e-06
-20.0 2540.00 3.667769191007936e-06
-20.0 2550.00 3.399257833778074e-06
-20.0 2560.00 3.144397391953795e-06
-20.0 2570.00 2.901782067515124e-06
-20.0 2580.00 2.670830938141149e-06
-20.0 2590.00 2.451079782755629e-06
-20.0 2600.00 2.242064380282317e-06
-20.0 2610.00 2.043320509644970e-06
-20.0 2620.00 1.854383949767345e-06
-20.0 2630.00 1.674790416538123e-06
-20.0 2640.00 1.504063719913199e-06
-20.0 2650.00 1.341701788547546e-06
-20.0 2660.00 1.187199152563309e-06
-20.0 2670.00 1.040050342082634e-06
-20.0 2680.00 8.997498872276660e-07
-20.0 2690.00 7.657923181205490e-07
-20.0 2700.00 6.376782141746743e-07
-20.0 2710.00 5.157845579713192e-07
-20.0 2720.00 4.022742522478161e-07
-20.0 2730.00 2.995275931210146e-07
-20.0 2740.00 2.099248767077645e-07
-20.0 2750.00 1.358463991249152e-07
-20.0 2760.00 7.967245648931620e-08
-20.0 2770.00 4.375407366046222e-08
-20.0 2780.00 2.709642343624054e-08
-20.0 2790.00 2.230935971699940e-08
-20.0 2800.00 2.128210487715857e-08
-20.0 2810.00 1.590388129113789e-08
-20.0 2820.00 -1.936088666642842e-09
-20.0 2830.00 -4.034858262176381e-08
-20.0 2840.00 -1.073566354955662e-07
-20.0 2850.00 -2.028862250068018e-07
-20.0 2860.00 -3.123380522685369e-07
-20.0 2870.00 -4.196001199551881e-07
-20.0 2880.00 -5.085604307411726e-07
-20.0 2890.00 -5.631069873009074e-07
-20.0 2900.00 -5.671277923088094e-07
-20.0 2910.00 -5.046948592354515e-07
-20.0 2920.00 -3.738529612697102e-07
-20.0 2930.00 -1.961835861673126e-07
-20.0 2940.00 4.470380274952379e-09
-20.0 2950.00 2.042660522602947e-07
-20.0 2960.00 3.793605439919258e-07
-20.0 2970.00 5.059109696730563e-07
-20.0 2980.00 5.603674742418713e-07
-20.0 2990.00 5.377847709875175e-07
-20.0 3000.00 4.626586188939517e-07
-20.0 3010.00 3.620892691445811e-07
-20.0 3020.00 2.631769729228128e-07
-20.0 3030.00 1.930219814120534e-07
-20.0 3040.00 1.787245457957103e-07
-20.0 3050.00 2.469259830512915e-07
-20.0 3060.00 3.995719186002437e-07
-20.0 3070.00 6.018792354000428e-07
-20.0 3080.00 8.160797723524936e-07
-20.0 3090.00 1.004405368359401e-06
-20.0 3100.00 1.129087862322568e-06
-20.0 3110.00 1.152359093143801e-06
-20.0 3120.00 1.037232249521127e-06
-20.0 3130.00 7.827730603716576e-07
-20.0 3140.00 4.384588141702488e-07
-20.0 3150.00 5.752151326848464e-08
-20.0 3160.00 -3.068068399820508e-07
-20.0 3170.00 -6.012942432297738e-07
-20.0 3180.00 -7.727086941230995e-07
-20.0 3190.00 -7.689704426137148e-07
-20.0 3200.00 -5.840494913995840e-07
-20.0 3210.00 -2.724729988810629e-07
-20.0 3220.00 1.071097543183571e-07
-20.0 3230.00 4.960494875751824e-07
-20.0 3240.00 8.356969202659211e-07
-20.0 3250.00 1.067402771767080e-06
-20.0 3260.00 1.133814558496912e-06
-20.0 3270.00 1.022863851733467e-06
-20.0 3280.00 7.785015424257036e-07
-20.0 3290.00 4.481528791661434e-07
-20.0 3300.00 7.924311054730672e-08
-20.0 3310.00 -2.808025148382863e-07
-20.0 3320.00 -5.845587483981142e-07
-20.0 3330.00 -7.856295352090148e-07
-20.0 3340.00 -8.692631870657315e-07
-20.0 3350.00 -8.575403648570660e-07
-20.0 3360.00 -7.746160221216507e-07
