-20.0 2000.00 2.834460603030934e-06
-20.0 2010.00 2.831626118848290e-06
-20.0 2020.00 2.830068721453419e-06
-20.0 2030.00 2.829352311597331e-06
-20.0 2040.00 2.829145168293726e-06
-20.0 2050.00 2.829204172291480e-06
-20.0 2060.00 2.829360167817312e-06
-20.0 2070.00 2.829504485973963e-06
-20.0 2080.00 2.829576616469170e-06
-20.0 2090.00 2.829553024440079e-06
-20.0 2100.00 2.829437129474879e-06
-20.0 2110.00 2.829250427355752e-06
-20.0 2120.00 2.829024762111978e-06
-20.0 2130.00 2.828795757702332e-06
-20.0 2140.00 2.828597391469408e-06
-20.0 2150.00 2.828457726074363e-06
-20.0 2160.00 2.828395786087278e-06
-20.0 2170.00 2.828419590232383e-06
-20.0 2180.00 2.828525335425577e-06
-20.0 2190.00 2.828697724979103e-06
-20.0 2200.00 2.828911459030112e-06
-20.0 2210.00 2.829133865228187e-06
-20.0 2220.00 2.829328688873094e-06
-20.0 2230.00 2.829461025641460e-06
-20.0 2240.00 2.829503416267196e-06
-20.0 2250.00 2.829443082442273e-06
-20.0 2260.00 2.829290321174636e-06
-20.0 2270.00 2.829088042430920e-06
-20.0 2280.00 2.828922469276657e-06
-20.0 2290.00 2.828931086098545e-06
-20.0 2300.00 2.829233963545525e-06
-20.0 2310.00 2.829827713295120e-06
-20.0 2320.00 2.830570965919875e-06
-20.0 2330.00 2.831219055288324e-06
-20.0 2340.00 2.831500814344753e-06
-20.0 2350.00 2.831237585068514e-06
-20.0 2360.00 2.830564586088239e-06
-20.0 2370.00 2.830000426005605e-06
-20.0 2380.00 2.829960408775745e-06
-20.0 2390.00 2.830546592607200e-06
-20.0 2400.00 2.831510416096835e-06
-20.0 2410.00 2.832341111523361e-06
-20.0 2420.00 2.832480180779836e-06
-20.0 2430.00 2.831788694189439e-06
-20.0 2440.00 2.830871969306556e-06
-20.0 2450.00 2.830377910385984e-06
-20.0 2460.00 2.830623670724906e-06
-20.0 2470.00 2.831470856081829e-06
-20.0 2480.00 2.832382843508513e-06
-20.0 2490.00 2.832664752889423e-06
-20.0 2500.00 2.832041321214832e-06
-20.0 2510.00 2.831095857276989e-06
-20.0 2520.00 2.830519460055765e-06
-20.0 2530.00 2.830684731338868e-06
-20.0 2540.00 2.831487582069362e-06
-20.0 2550.00 2.832391399400943e-06
-20.0 2560.00 2.832674368594804e-06
-20.0 2570.00 2.832047713590711e-06
-20.0 2580.00 2.831103463913887e-06
-20.0 2590.00 2.830542395648610e-06
-20.0 2600.00 2.830739393324156e-06
-20.0 2610.00 2.831580136596819e-06
-20.0 2620.00 2.832507512839936e-06
-20.0 2630.00 2.832778924778007e-06
-20.0 2640.00 2.832114632204974e-06
-20.0 2650.00 2.831131819944031e-06
-20.0 2660.00 2.830547906282698e-06
-20.0 2670.00 2.830744132360614e-06
-20.0 2680.00 2.831600942602955e-06
-20.0 2690.00 2.832547031412898e-06
-20.0 2700.00 2.832823529337022e-06
-20.0 2710.00 2.832153775419576e-06
-20.0 2720.00 2.831159648713018e-06
-20.0 2730.00 2.830557894483490e-06
-20.0 2740.00 2.830729644845733e-06
-20.0 2750.00 2.831557178730915e-06
-20.0 2760.00 2.832474173311367e-06
-20.0 2770.00 2.832731470679492e-06
